price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
5659531,5480,3,1,5,no,no,no,no,no,no,no,unfurnished
5573266,4851,5,2,3,yes,no,no,yes,yes,yes,yes,unfurnished
6582510,4170,4,1,2,yes,no,no,no,yes,yes,no,unfurnished
4298543,6469,3,2,3,yes,no,no,no,no,no,no,unfurnished
7160462,9030,3,1,1,yes,no,no,yes,no,yes,no,unfurnished
4607812,4040,4,2,2,yes,no,yes,yes,yes,no,no,unfurnished
7608576,6043,3,3,5,no,no,no,no,no,no,no,furnished
4224675,7059,4,1,2,no,no,yes,no,yes,no,no,semi-furnished
7399711,11470,5,2,2,yes,no,no,no,yes,yes,yes,furnished
2538779,3282,4,2,1,no,no,no,yes,no,yes,no,unfurnished
2695559,4114,4,4,3,no,yes,no,yes,yes,no,no,unfurnished
4370521,6707,4,1,2,no,yes,no,no,no,no,no,furnished
3707959,3922,3,2,2,no,no,no,no,yes,yes,no,unfurnished
5619855,4820,5,2,4,no,yes,no,yes,yes,yes,no,unfurnished
2869907,2684,3,2,1,yes,yes,yes,no,no,no,no,furnished
6776717,6173,5,2,4,yes,yes,yes,yes,yes,no,no,unfurnished
3346619,3303,4,2,2,yes,yes,no,yes,yes,no,no,unfurnished
6236948,6710,4,2,2,yes,yes,yes,no,no,no,yes,furnished
2504704,3058,2,1,1,yes,no,no,no,yes,no,no,semi-furnished
13332553,7779,4,3,4,no,yes,yes,no,yes,no,yes,furnished
5909352,11838,4,2,3,yes,no,no,no,no,yes,yes,unfurnished
3631958,4884,2,1,2,yes,yes,no,no,no,no,no,furnished
3785080,3884,3,2,2,yes,yes,no,yes,no,no,no,furnished
8597063,6706,4,2,3,no,no,no,yes,no,no,yes,unfurnished
2692402,4430,4,2,2,no,no,no,no,no,yes,no,semi-furnished
7219715,6294,3,2,4,no,no,yes,no,no,yes,no,furnished
6651042,4439,3,2,3,yes,no,yes,yes,no,yes,no,unfurnished
4252409,8453,4,2,2,yes,no,no,yes,yes,yes,no,semi-furnished
6167004,8860,3,1,3,yes,yes,yes,yes,no,yes,no,semi-furnished
8655768,4834,4,2,3,yes,yes,yes,yes,yes,no,no,unfurnished
5320476,5368,4,2,1,yes,no,yes,yes,no,yes,yes,semi-furnished
5181565,7981,3,1,2,no,yes,yes,no,no,yes,yes,semi-furnished
3253799,4772,4,2,3,yes,yes,no,no,no,no,no,semi-furnished
4237336,2735,4,3,2,yes,yes,yes,no,yes,yes,no,furnished
2479802,3369,3,1,2,no,yes,no,yes,no,no,no,unfurnished
6977683,13200,2,1,2,no,no,yes,yes,no,yes,no,unfurnished
3592702,3528,3,2,2,yes,no,no,yes,no,yes,no,furnished
6708465,6197,3,2,4,no,yes,yes,yes,no,yes,no,semi-furnished
5353259,4975,2,3,2,no,yes,yes,no,yes,yes,no,furnished
8460761,9045,4,1,2,yes,no,yes,no,no,no,no,semi-furnished
3363169,2225,3,1,3,yes,yes,no,no,no,yes,yes,semi-furnished
3360009,6109,4,2,1,yes,yes,no,no,yes,no,no,unfurnished
7233257,6017,3,3,5,no,yes,yes,no,yes,no,no,furnished
5688701,4973,5,2,4,no,yes,yes,yes,no,yes,no,unfurnished
4592889,3834,4,2,2,no,yes,no,no,no,yes,no,furnished
3204028,4077,4,2,2,no,no,no,yes,no,yes,no,semi-furnished
9182034,6198,5,1,3,yes,no,no,yes,yes,no,no,semi-furnished
6536073,5327,3,2,3,yes,yes,no,no,yes,no,no,unfurnished
4984451,4897,4,2,1,yes,yes,no,yes,yes,yes,no,semi-furnished
4232050,4942,4,2,2,no,no,yes,no,no,yes,no,furnished
1754263,4042,4,1,2,no,yes,yes,no,no,yes,no,unfurnished
4571567,4006,4,1,3,no,yes,yes,yes,yes,yes,no,semi-furnished
2631394,4037,3,1,2,no,no,no,yes,no,yes,no,furnished
4961714,6045,2,1,1,yes,yes,yes,no,yes,yes,no,unfurnished
4735839,9756,4,3,2,yes,yes,yes,yes,no,yes,no,semi-furnished
4977056,5886,3,2,1,no,no,yes,no,no,no,no,unfurnished
3719039,4211,2,1,2,no,yes,yes,yes,no,yes,no,semi-furnished
6326732,7024,3,2,2,no,yes,no,no,yes,no,yes,unfurnished
2976913,5458,3,1,1,no,yes,no,no,yes,no,no,furnished
3338937,5077,4,2,3,yes,yes,no,yes,yes,no,no,semi-furnished
5657353,10932,2,1,1,no,yes,yes,yes,yes,yes,no,unfurnished
4967861,5033,5,2,2,yes,yes,no,no,no,yes,no,unfurnished
7405206,11755,5,1,3,no,no,no,no,yes,no,yes,semi-furnished
3715483,3996,2,1,2,yes,yes,yes,yes,no,no,no,furnished
2881571,4661,3,1,2,no,yes,no,yes,yes,no,no,semi-furnished
4038782,4310,2,1,3,no,yes,yes,yes,yes,no,yes,unfurnished
6350208,4355,3,2,4,no,no,yes,no,yes,yes,no,unfurnished
4609580,3588,3,1,3,yes,yes,yes,no,yes,yes,yes,unfurnished
5253786,7504,4,1,3,no,no,no,no,no,yes,yes,semi-furnished
5043796,4610,5,3,3,no,no,yes,no,yes,yes,no,unfurnished
4538459,4505,3,2,3,yes,no,no,yes,yes,no,no,semi-furnished
2917760,4480,3,1,2,no,no,yes,no,yes,no,no,unfurnished
3927590,3694,4,1,2,no,yes,yes,no,yes,yes,no,semi-furnished
2286595,4149,4,1,3,no,yes,no,no,no,yes,no,furnished
4971763,4223,3,1,1,yes,yes,yes,yes,yes,yes,no,furnished
11505906,7701,5,1,3,no,no,no,no,no,no,no,furnished
3191935,3794,4,2,3,no,no,no,no,yes,no,no,semi-furnished
3329862,4490,3,1,1,yes,yes,yes,no,no,no,no,semi-furnished
2298379,2191,3,2,1,yes,yes,no,no,no,yes,no,unfurnished
5054319,11092,4,1,2,yes,no,yes,no,yes,yes,no,furnished
4798677,10300,3,1,1,no,no,no,yes,yes,no,yes,semi-furnished
2982652,6832,4,1,2,no,yes,no,yes,yes,no,no,furnished
2692455,2986,2,2,2,yes,yes,yes,no,yes,no,no,semi-furnished
7103165,6648,4,3,4,yes,yes,no,no,yes,no,yes,semi-furnished
2884937,5444,4,2,4,no,no,no,no,yes,yes,no,semi-furnished
2983928,3587,4,1,3,yes,yes,yes,no,no,yes,no,unfurnished
5234592,3565,4,2,2,yes,no,yes,no,no,yes,no,unfurnished
9249697,7899,4,2,2,no,no,yes,no,yes,yes,yes,furnished
4788860,4755,3,1,1,yes,no,no,no,no,no,yes,semi-furnished
6031550,6468,3,1,1,no,no,yes,no,no,yes,yes,furnished
5175564,11572,2,1,2,yes,no,yes,yes,yes,no,yes,furnished
4629857,5901,3,2,3,no,no,yes,no,yes,no,no,furnished
4918138,12976,4,2,1,no,yes,no,yes,no,yes,no,semi-furnished
2877027,4188,3,1,2,no,no,yes,yes,yes,yes,no,semi-furnished
3967727,3401,3,2,2,no,yes,no,yes,no,no,no,furnished
3314793,3222,4,2,3,no,no,no,yes,no,yes,no,furnished
5825359,5121,3,2,3,no,no,no,no,yes,no,no,semi-furnished
3317719,3847,4,2,3,no,yes,yes,no,no,yes,no,semi-furnished
6039714,7121,2,1,2,no,yes,yes,no,no,no,no,semi-furnished
6177720,6980,4,2,2,no,no,no,yes,yes,yes,no,semi-furnished
5322100,9900,4,3,2,no,yes,no,yes,no,yes,no,unfurnished
2115104,2677,3,1,2,yes,no,no,yes,no,yes,no,semi-furnished
5843986,7268,4,2,2,yes,yes,no,no,yes,no,yes,furnished
5960939,4837,4,1,2,no,yes,yes,yes,no,yes,no,semi-furnished
3595235,9933,3,1,2,no,no,yes,yes,yes,no,yes,unfurnished
5830155,5542,5,3,2,no,yes,yes,yes,no,no,no,unfurnished
2466782,2817,3,2,2,no,yes,no,yes,no,no,no,unfurnished
3291255,4224,4,2,3,yes,yes,yes,no,yes,yes,no,semi-furnished
4644805,3713,3,2,2,no,no,yes,no,yes,no,yes,unfurnished
5532765,6313,4,3,2,no,yes,no,yes,no,no,yes,unfurnished
3010495,3540,3,2,3,yes,yes,yes,no,yes,no,no,semi-furnished
3721129,3930,2,2,2,no,yes,no,no,no,no,no,furnished
4419902,1980,6,1,3,yes,yes,no,yes,yes,yes,no,semi-furnished
4552138,3859,3,1,2,no,yes,yes,no,no,no,no,furnished
6107876,7273,3,2,2,yes,no,yes,yes,no,no,yes,unfurnished
7578858,6688,4,1,5,yes,no,no,yes,yes,yes,yes,semi-furnished
5042613,3793,2,2,1,yes,no,no,no,yes,yes,no,semi-furnished
2749294,4426,4,2,1,yes,no,yes,no,yes,yes,no,furnished
5117570,6150,4,1,2,no,yes,no,yes,yes,yes,yes,semi-furnished
4460975,5347,4,2,2,yes,yes,yes,yes,yes,yes,yes,semi-furnished
2869173,2711,2,2,1,yes,yes,yes,no,no,yes,no,furnished
2665944,4092,3,2,2,no,yes,no,yes,yes,no,no,semi-furnished
4666404,4594,4,3,2,no,yes,no,no,yes,yes,no,unfurnished
6208691,6448,4,1,4,yes,no,yes,yes,yes,yes,yes,unfurnished
8699320,8291,4,1,1,yes,yes,yes,no,no,yes,no,furnished
3564654,3892,3,2,1,no,no,yes,no,no,yes,no,semi-furnished
6040691,7364,4,2,2,yes,no,no,yes,no,no,yes,unfurnished
5245118,3307,4,2,2,no,yes,no,yes,yes,no,no,unfurnished
3142836,5572,4,1,2,no,no,no,yes,yes,yes,no,unfurnished
6825226,4049,4,2,2,yes,yes,yes,no,yes,no,yes,unfurnished
4295845,6783,3,2,2,yes,yes,no,yes,no,yes,no,semi-furnished
4342364,6661,3,1,3,yes,yes,no,yes,yes,no,no,unfurnished
3786771,3115,3,1,4,no,yes,yes,no,no,no,yes,semi-furnished
6912265,6374,4,2,2,yes,no,yes,no,no,no,no,furnished
4332614,3272,4,2,1,yes,no,yes,no,yes,no,yes,semi-furnished
3348622,6363,3,1,2,no,no,yes,no,no,no,no,unfurnished
4323499,4443,2,2,2,no,no,no,no,yes,no,no,unfurnished
5298526,4748,5,2,3,no,yes,no,yes,yes,yes,no,semi-furnished
4504364,8630,4,1,1,yes,no,no,no,yes,yes,no,furnished
5808886,7007,4,1,2,yes,yes,yes,yes,yes,no,yes,unfurnished
8874114,6854,4,3,3,no,no,no,no,yes,no,yes,unfurnished
8124455,7175,4,3,5,no,no,yes,no,no,no,no,unfurnished
3178111,3617,3,1,2,yes,yes,no,yes,no,no,no,furnished
6699169,4024,4,2,3,no,yes,yes,no,yes,yes,no,unfurnished
3397666,3926,5,1,2,yes,yes,no,yes,yes,no,no,furnished
3235777,9247,4,1,3,no,no,no,no,yes,no,no,unfurnished
4213418,2290,3,2,3,yes,yes,no,no,yes,no,yes,furnished
4071559,6531,4,1,2,yes,no,no,yes,yes,no,no,unfurnished
3967348,2263,4,3,1,no,no,no,yes,yes,yes,yes,furnished
6176729,4490,6,2,2,no,yes,yes,no,no,yes,no,furnished
3675563,3997,3,1,1,yes,no,yes,yes,no,no,no,semi-furnished
8569788,6840,5,2,3,no,no,no,yes,no,yes,yes,furnished
3905274,3219,2,2,2,yes,no,yes,no,yes,no,no,unfurnished
8671581,8156,3,1,1,yes,yes,no,yes,yes,no,no,semi-furnished
6616485,10541,3,2,2,no,yes,yes,yes,no,no,yes,semi-furnished
5384081,6547,4,3,2,no,no,yes,no,no,yes,no,furnished
8113252,7494,4,2,4,yes,no,no,yes,yes,yes,yes,semi-furnished
3639807,4685,5,3,2,no,yes,no,yes,yes,yes,no,unfurnished
4297556,6975,3,2,3,yes,yes,no,no,yes,no,no,furnished
5300059,3972,3,1,3,yes,yes,no,no,no,yes,yes,unfurnished
4362112,3524,3,1,3,yes,no,no,no,yes,no,yes,furnished
8457318,7027,4,2,4,yes,no,yes,no,yes,no,no,semi-furnished
6241997,6572,3,2,3,yes,yes,yes,yes,yes,no,no,semi-furnished
5203065,3697,4,2,3,yes,no,yes,no,no,no,no,furnished
5401330,6822,3,2,2,yes,no,yes,yes,no,yes,no,furnished
6493656,5440,3,2,2,yes,no,yes,yes,no,no,no,unfurnished
3481618,4951,4,1,2,no,no,no,no,no,yes,no,furnished
10246509,16603,5,3,3,yes,no,no,no,no,yes,no,furnished
3872681,4153,3,1,2,no,yes,no,no,no,yes,no,unfurnished
4421489,3325,4,2,3,no,no,yes,yes,yes,no,yes,unfurnished
3570853,3382,3,2,2,yes,yes,no,yes,no,yes,no,semi-furnished
7584417,6146,4,3,4,no,yes,no,no,no,no,no,semi-furnished
3340529,2213,3,1,2,yes,no,yes,no,yes,no,yes,semi-furnished
2656131,4303,3,1,2,no,no,no,yes,no,yes,no,furnished
3101010,4945,2,1,1,yes,no,yes,no,yes,no,no,semi-furnished
3590052,3767,2,2,1,no,yes,yes,yes,no,yes,no,semi-furnished
5348815,4805,3,2,2,no,yes,no,no,no,no,no,unfurnished
3137970,2680,3,1,2,no,no,no,yes,no,no,yes,semi-furnished
3247203,2811,2,2,1,no,no,no,no,yes,yes,no,unfurnished
3725576,3580,4,1,2,yes,no,yes,no,yes,no,no,furnished
4841732,6532,2,2,1,no,yes,yes,yes,no,no,no,furnished
2917929,5402,4,1,2,no,yes,yes,no,no,yes,no,furnished
1939639,1814,4,1,2,yes,no,no,no,yes,no,no,unfurnished
3579697,3700,2,1,2,yes,yes,no,no,no,no,yes,semi-furnished
4950545,5692,5,1,3,yes,no,yes,yes,no,yes,no,furnished
5030137,4837,5,4,2,yes,yes,no,yes,no,no,no,furnished
3244963,9417,3,2,2,yes,no,no,no,no,no,no,semi-furnished
5547992,7208,4,2,2,no,yes,yes,yes,yes,yes,yes,unfurnished
4848228,10710,2,1,1,yes,no,yes,no,no,yes,yes,furnished
6093415,7017,5,3,3,no,yes,no,no,yes,yes,no,furnished
4193784,4380,4,1,2,no,yes,yes,yes,no,yes,no,semi-furnished
4340039,6378,2,1,2,no,no,yes,no,no,yes,no,furnished
5568551,8088,3,1,1,no,yes,yes,no,yes,yes,no,furnished
7090681,6512,5,2,2,yes,yes,no,no,no,yes,no,unfurnished
4547341,3594,3,2,3,no,yes,no,yes,yes,no,yes,semi-furnished
4466602,5254,3,1,3,yes,no,yes,yes,no,no,no,semi-furnished
7634902,6214,5,2,4,yes,yes,yes,yes,no,yes,no,semi-furnished
6650418,4274,3,2,2,no,yes,yes,yes,no,no,no,semi-furnished
2123341,2832,4,1,2,yes,yes,no,no,yes,no,no,furnished
4911980,4830,3,1,2,yes,yes,no,yes,yes,yes,yes,semi-furnished
7280307,6194,3,3,5,yes,yes,no,no,no,yes,no,semi-furnished
4917929,4340,4,1,3,no,no,no,no,no,yes,no,furnished
2913718,3469,3,1,2,no,yes,yes,yes,no,no,no,semi-furnished
5957418,15614,3,2,1,no,no,no,yes,yes,no,no,unfurnished
5916801,5833,4,1,3,yes,yes,no,yes,yes,no,no,unfurnished
7726829,6309,5,2,5,yes,yes,no,no,no,yes,no,semi-furnished
2721519,3321,3,2,1,yes,no,yes,yes,yes,yes,no,furnished
4912627,4117,3,1,3,no,yes,yes,no,no,yes,no,unfurnished
4392135,4716,3,2,3,no,no,no,no,yes,no,no,semi-furnished
6535574,5141,4,1,3,yes,no,no,yes,yes,no,no,furnished
4517197,4054,4,2,3,no,no,yes,no,no,no,no,unfurnished
5354325,5097,3,2,1,no,no,yes,no,no,no,no,unfurnished
5592931,5796,5,2,3,no,no,yes,yes,yes,yes,yes,semi-furnished
9361894,6940,5,2,2,yes,yes,yes,yes,no,no,yes,semi-furnished
3501630,2245,3,1,3,yes,yes,yes,no,no,yes,yes,furnished
3382704,5887,3,1,2,yes,yes,no,yes,no,no,no,unfurnished
4571529,4369,4,2,2,no,no,yes,no,yes,yes,no,furnished
4813303,3823,4,2,2,no,no,yes,yes,yes,yes,no,semi-furnished
10936244,7982,4,3,2,yes,no,no,no,yes,no,yes,semi-furnished
6295730,6977,4,3,3,yes,no,yes,no,yes,no,yes,furnished
3924023,2180,5,2,1,no,yes,no,yes,yes,no,yes,furnished
7590810,6216,4,3,3,yes,yes,no,yes,no,no,no,furnished
4514114,6751,3,1,1,yes,yes,no,no,yes,yes,no,furnished
4927769,4499,3,1,2,yes,yes,no,no,yes,no,no,unfurnished
2404852,3032,4,3,3,yes,yes,no,yes,no,no,no,furnished
2426788,3802,2,1,1,yes,yes,yes,no,yes,yes,no,furnished
3297820,4403,3,2,1,yes,no,yes,yes,yes,yes,no,semi-furnished
3209823,3013,4,2,1,no,no,no,no,yes,no,no,semi-furnished
4008390,4630,3,2,3,yes,no,yes,yes,no,yes,no,unfurnished
4615972,4997,5,2,3,no,yes,no,no,no,no,no,semi-furnished
6981041,13567,2,1,2,no,yes,no,no,no,yes,no,furnished
5507996,6439,5,1,5,yes,yes,no,yes,yes,no,no,unfurnished
6985715,13455,3,2,2,yes,yes,no,yes,yes,yes,no,semi-furnished
4991437,3358,3,1,3,yes,yes,yes,no,yes,no,no,furnished
3849341,6293,2,2,1,no,yes,yes,no,no,no,no,semi-furnished
5768984,6401,3,1,1,yes,yes,no,no,no,yes,yes,unfurnished
3729256,2733,3,2,4,no,no,yes,yes,yes,no,yes,unfurnished
3472846,3392,4,2,1,yes,yes,yes,no,no,no,no,furnished
3501510,2730,3,1,2,yes,yes,yes,yes,yes,no,yes,unfurnished
4253343,6218,4,2,2,no,no,yes,no,no,no,no,semi-furnished
4100954,5863,3,1,2,no,yes,no,no,no,no,no,furnished
3018813,4027,5,2,2,yes,no,no,yes,no,yes,no,semi-furnished
6091578,4760,6,3,2,no,no,yes,no,no,no,no,unfurnished
4198511,5233,4,2,3,no,yes,yes,yes,no,yes,no,unfurnished
4627654,4658,3,1,1,yes,no,no,no,no,yes,no,furnished
4001439,8336,3,1,1,no,no,yes,no,yes,yes,no,unfurnished
2733516,3642,3,2,1,no,no,no,yes,no,yes,no,unfurnished
8604391,8875,4,3,2,yes,no,yes,no,no,no,no,unfurnished
6122633,4754,6,2,3,no,yes,no,yes,no,yes,no,furnished
3756525,5743,3,1,2,yes,no,yes,yes,no,no,no,furnished
3215153,1777,4,2,3,no,no,yes,yes,yes,yes,no,semi-furnished
2370720,3315,2,2,2,yes,yes,yes,yes,no,yes,no,unfurnished
2245841,2137,3,2,1,yes,no,yes,yes,yes,no,no,unfurnished
3763869,3558,3,1,1,no,no,yes,yes,no,yes,yes,semi-furnished
4285854,3303,4,2,2,no,yes,yes,yes,no,no,no,furnished
3452563,3972,5,1,2,yes,yes,no,no,yes,yes,no,unfurnished
3106416,8461,2,2,2,yes,yes,yes,yes,yes,no,no,semi-furnished
4661628,5056,3,2,2,yes,yes,no,yes,no,no,no,semi-furnished
6291044,6773,4,3,1,yes,no,no,no,no,no,yes,furnished
3355805,6260,4,1,2,no,no,no,no,yes,yes,no,furnished
2552291,2971,3,2,2,yes,yes,yes,no,yes,no,no,furnished
5886564,6880,4,3,4,no,yes,no,no,yes,no,no,furnished
5819375,5997,5,1,5,no,no,no,yes,no,yes,no,semi-furnished
4971965,3002,4,1,2,no,yes,yes,yes,no,no,no,unfurnished
3092485,3417,3,1,2,no,no,no,yes,yes,yes,no,semi-furnished
4267478,4688,4,1,1,yes,yes,yes,no,yes,yes,no,unfurnished
4625004,8400,4,1,4,no,yes,yes,yes,no,yes,no,furnished
6741345,4473,4,1,3,yes,yes,yes,yes,yes,yes,no,furnished
3510489,3763,2,1,1,yes,no,no,yes,no,yes,yes,semi-furnished
4275060,5995,3,1,1,no,no,yes,yes,yes,yes,no,furnished
4518791,4981,5,1,3,no,yes,no,yes,yes,yes,no,furnished
4096826,4141,2,2,2,yes,no,yes,yes,yes,yes,no,semi-furnished
4677224,5797,3,2,3,no,no,yes,yes,no,yes,no,unfurnished
5687730,5749,3,2,3,no,no,no,no,yes,yes,no,furnished
3509148,2365,3,3,3,yes,no,no,no,yes,no,no,furnished
6028561,7261,3,1,1,no,yes,no,yes,no,no,no,unfurnished
3113727,8396,3,1,1,yes,yes,no,yes,no,yes,no,semi-furnished
6133655,8456,4,1,3,no,no,yes,yes,yes,no,no,unfurnished
1887893,3386,2,2,1,yes,no,no,no,no,no,no,furnished
5785747,5780,4,2,3,yes,no,no,no,yes,no,no,furnished
3549748,9528,3,2,3,yes,no,no,no,yes,no,yes,semi-furnished
4561764,10352,3,2,2,yes,yes,yes,no,yes,no,no,furnished
4123288,3793,3,2,2,yes,yes,no,no,yes,no,yes,furnished
6575485,4255,3,2,3,no,no,no,yes,no,no,no,unfurnished
8672702,8930,4,3,2,no,no,yes,yes,yes,yes,no,unfurnished
6188194,4998,3,1,5,yes,no,yes,no,no,yes,no,semi-furnished
8487137,7747,4,2,5,no,yes,yes,yes,yes,yes,no,semi-furnished
3884105,2582,3,2,3,no,yes,yes,yes,no,no,yes,furnished
4607449,3726,4,2,4,no,no,no,yes,yes,yes,no,semi-furnished
6882316,6158,4,2,1,no,yes,yes,no,yes,yes,no,unfurnished
5130574,11055,4,1,2,no,yes,yes,yes,no,no,no,furnished
1840372,3200,4,2,2,no,yes,no,yes,yes,no,no,unfurnished
4122957,5273,3,3,3,no,yes,yes,no,no,yes,no,furnished
3411009,3392,3,1,2,no,yes,no,yes,no,no,no,unfurnished
4912160,4997,3,2,2,yes,yes,no,yes,no,no,no,semi-furnished
9864524,6213,4,2,4,no,no,yes,no,no,no,yes,semi-furnished
2668248,2792,4,2,2,no,no,no,no,yes,no,no,unfurnished
4295656,6694,4,2,2,yes,yes,yes,no,yes,no,no,unfurnished
4742989,4483,4,2,1,yes,yes,yes,no,no,no,yes,unfurnished
2493568,3399,3,2,2,no,no,yes,no,yes,yes,no,furnished
3317593,4511,3,1,2,no,no,no,no,no,yes,no,furnished
6358234,6748,4,2,1,yes,no,yes,yes,yes,yes,yes,semi-furnished
6224300,6516,4,3,4,yes,no,no,yes,no,no,no,unfurnished
3731422,3296,3,1,2,no,no,yes,no,no,no,no,furnished
4534498,4167,2,2,1,no,yes,no,no,no,no,no,furnished
8436348,8126,5,2,3,yes,yes,yes,no,no,yes,no,unfurnished
4617119,4999,4,2,3,yes,yes,yes,no,no,yes,no,semi-furnished
8670205,8906,4,3,3,yes,no,yes,yes,no,yes,no,semi-furnished
4129015,4387,3,1,2,yes,no,no,yes,no,no,no,semi-furnished
6759237,6431,5,2,4,no,yes,no,yes,yes,no,no,furnished
3712347,3263,3,1,3,yes,no,no,yes,no,no,no,furnished
6238761,5518,4,2,4,yes,no,yes,yes,yes,no,yes,unfurnished
4971550,4838,4,1,2,yes,yes,yes,yes,yes,no,no,furnished
2944186,3988,5,2,2,yes,no,no,no,no,no,no,semi-furnished
4967620,4650,4,1,2,no,no,no,no,yes,yes,no,semi-furnished
6102266,9787,4,1,1,yes,yes,yes,yes,no,yes,yes,unfurnished
2135739,3005,2,1,1,no,no,no,yes,no,no,no,semi-furnished
4843651,6482,3,1,2,no,yes,no,yes,no,yes,no,semi-furnished
4774818,9308,3,1,1,no,yes,yes,yes,yes,no,no,furnished
4700083,4440,4,2,1,yes,yes,no,yes,no,no,no,unfurnished
5245672,6461,4,2,1,yes,no,yes,yes,yes,yes,yes,furnished
3048826,5491,4,2,1,no,yes,yes,yes,no,no,no,semi-furnished
8463840,7779,4,3,4,no,no,yes,yes,no,no,no,unfurnished
4268192,2929,4,4,2,yes,no,yes,no,yes,yes,no,semi-furnished
4988482,4881,3,1,2,yes,yes,yes,no,yes,yes,no,semi-furnished
6097920,7078,4,3,1,yes,yes,no,yes,yes,no,yes,unfurnished
3724871,3671,4,1,3,yes,yes,yes,no,no,yes,no,semi-furnished
3982757,3422,3,1,3,no,yes,no,yes,yes,yes,no,semi-furnished
4257816,8488,4,1,2,no,no,yes,no,no,no,no,furnished
4850440,6299,3,1,1,no,yes,no,no,yes,no,yes,unfurnished
3758740,3219,4,1,3,no,yes,no,yes,yes,no,no,furnished
3761016,3702,2,1,2,no,yes,yes,yes,yes,no,no,semi-furnished
6609003,4100,3,2,3,no,yes,no,yes,no,yes,no,furnished
4480228,4965,5,2,2,no,yes,no,yes,no,yes,no,furnished
4724259,5286,4,2,5,yes,no,no,yes,yes,no,no,unfurnished
4420268,5101,3,1,2,yes,yes,no,yes,no,yes,no,furnished
3532050,3136,3,2,2,yes,no,yes,yes,yes,no,no,semi-furnished
8419582,7000,4,2,4,no,no,yes,yes,yes,yes,no,furnished
3508547,3684,3,1,2,no,yes,no,no,yes,no,no,semi-furnished
4073920,4080,4,3,2,yes,no,no,yes,no,yes,no,furnished
3419405,4104,2,1,1,yes,no,no,no,no,no,no,unfurnished
2332032,5626,4,1,1,yes,yes,yes,no,no,no,yes,unfurnished
4338481,2528,4,2,2,yes,yes,no,yes,yes,no,no,unfurnished
3901430,7429,4,2,3,no,yes,yes,yes,yes,yes,no,unfurnished
5909498,11585,4,2,3,yes,no,yes,yes,yes,yes,yes,furnished
8864048,6540,4,2,2,no,yes,yes,yes,no,yes,yes,furnished
4849616,9651,3,2,1,yes,yes,yes,no,no,yes,no,unfurnished
5136473,3246,3,3,3,no,no,no,no,no,yes,no,unfurnished
9309289,7987,3,2,3,yes,yes,no,no,no,yes,yes,unfurnished
3020761,3978,3,1,2,yes,yes,yes,no,no,yes,no,furnished
4408224,5373,3,2,2,no,no,yes,no,yes,no,yes,unfurnished
5667926,5564,3,3,3,no,yes,yes,yes,yes,no,no,unfurnished
5272378,3580,3,3,3,yes,yes,no,yes,yes,yes,no,furnished
3299931,4221,3,1,2,yes,yes,no,yes,yes,yes,no,unfurnished
3373305,4102,2,1,2,yes,yes,no,no,yes,yes,no,unfurnished
3328132,3760,4,2,3,no,yes,yes,no,no,yes,no,furnished
3417172,3782,4,2,1,yes,no,no,yes,no,no,no,unfurnished
5776070,5763,4,3,2,yes,yes,no,no,no,yes,no,furnished
4366758,4703,4,2,4,no,no,yes,no,no,no,no,semi-furnished
3665486,2512,4,1,4,no,no,yes,no,no,no,yes,semi-furnished
5253697,3650,4,3,2,yes,no,yes,no,yes,yes,no,semi-furnished
4933056,6128,3,2,2,yes,yes,no,no,yes,yes,no,furnished
4310348,7933,3,1,2,no,yes,no,no,no,yes,no,semi-furnished
4913038,5848,2,2,1,yes,yes,yes,no,no,no,no,semi-furnished
6337108,6475,5,2,3,no,yes,no,yes,yes,yes,yes,semi-furnished
4270762,4650,4,3,3,no,no,yes,no,no,yes,no,unfurnished
5208557,11676,3,1,3,no,no,no,yes,no,yes,yes,semi-furnished
1861585,2780,4,2,2,no,yes,yes,no,yes,no,no,semi-furnished
3569819,7922,3,1,1,yes,no,no,no,no,yes,no,furnished
4460839,3091,3,1,2,yes,yes,no,no,no,yes,yes,unfurnished
6394309,6708,3,2,1,no,yes,yes,no,yes,no,yes,furnished
3317021,3344,5,1,2,no,yes,no,yes,no,no,no,furnished
4254785,5675,4,1,3,no,no,yes,no,yes,no,no,semi-furnished
5901611,7246,4,2,2,yes,yes,yes,no,no,no,yes,semi-furnished
2472876,3951,2,1,1,yes,yes,no,yes,no,no,no,semi-furnished
4613199,5065,4,2,3,no,no,yes,no,no,yes,yes,furnished
2541135,3353,3,2,2,no,no,yes,no,yes,no,no,furnished
4479118,3834,4,2,2,no,yes,no,yes,no,no,no,furnished
2749786,4091,3,2,2,no,no,yes,yes,yes,no,no,semi-furnished
3465932,4065,3,2,1,no,no,yes,yes,no,yes,no,furnished
8009976,9127,4,3,5,yes,yes,yes,no,no,yes,no,semi-furnished
2999700,3941,5,2,3,no,yes,yes,no,yes,yes,no,semi-furnished
3418806,5312,4,2,3,yes,yes,no,no,no,no,no,semi-furnished
4504918,6174,3,2,1,no,yes,no,yes,no,yes,no,unfurnished
5272186,6894,5,3,2,no,yes,yes,no,yes,no,no,semi-furnished
4566574,3892,4,1,3,no,no,yes,no,no,no,no,furnished
1859588,3437,3,1,1,yes,yes,yes,no,yes,no,no,semi-furnished
3500059,6250,3,2,2,yes,yes,yes,no,yes,yes,no,semi-furnished
